2011-11-29,11.361515
2011-11-30,11.635506
2011-12-01,11.809945
2011-12-02,11.863832
2011-12-05,11.964602
2011-12-06,11.901884
2011-12-07,11.845262
2011-12-08,11.893056
2011-12-09,11.983169
2011-12-12,11.92898
2011-12-13,11.836737
2011-12-14,11.574311
2011-12-15,11.536258
2011-12-16,11.59958
2011-12-19,11.63581
2011-12-20,12.054105
2011-12-21,12.069323
2011-12-22,12.133255
2011-12-23,12.278774
2011-12-27,12.376194
2011-12-28,12.257767
2011-12-29,12.333267
2011-12-30,12.329616
2012-01-03,12.519279
2012-01-04,12.586557
2012-01-05,12.726295
2012-01-06,12.859333
2012-01-09,12.838936
2012-01-10,12.884906
2012-01-11,12.863899
2012-01-12,12.828583
2012-01-13,12.780487
2012-01-17,12.929354
2012-01-18,13.063609
2012-01-19,13.022205
2012-01-20,12.795399
2012-01-23,13.011854
2012-01-24,12.798751
2012-01-25,13.597893
2012-01-26,13.536093
2012-01-27,13.616768
2012-01-30,13.791207
2012-01-31,13.896845
2012-02-01,13.888021
2012-02-02,13.855445
2012-02-03,13.994267
2012-02-06,14.124866
2012-02-07,14.272827
2012-02-08,14.511809
2012-02-09,15.013823
2012-02-10,15.021429
2012-02-13,15.300903
2012-02-14,15.50974
2012-02-15,15.150814
2012-02-16,15.289025
2012-02-17,15.286284
2012-02-21,15.673834
2012-02-22,15.618728
2012-02-23,15.720719
2012-02-24,15.903984
2012-02-27,16.00597
2012-02-28,16.299751
2012-02-29,16.513763
2012-03-01,16.575573
2012-03-02,16.597181
2012-03-05,16.231253
2012-03-06,16.142963
2012-03-07,16.156059
2012-03-08,16.500069
2012-03-09,16.596888
2012-03-12,16.804811
2012-03-13,17.29495
2012-03-14,17.948877
2012-03-15,17.826498
2012-03-16,17.826792
2012-03-19,18.299585
2012-03-20,18.447542
2012-03-21,18.342203
2012-03-22,18.246004
2012-03-23,18.145847
2012-03-26,18.478596
2012-03-27,18.706923
2012-03-28,18.802513
2012-03-29,18.566275
2012-03-30,18.252401
2012-04-02,18.833261
2012-04-03,19.158703
2012-04-04,19.006176
2012-04-05,19.291433
2012-04-09,19.369064
2012-04-10,19.131912
2012-04-11,19.063721
2012-04-12,18.959293
2012-04-13,18.425314
2012-04-16,17.661184
2012-04-17,18.561398
2012-04-18,18.519999
2012-04-19,17.883726
2012-04-20,17.443516
2012-04-23,17.404549
2012-04-24,17.05689
2012-04-25,18.570532
2012-04-26,18.500515
2012-04-27,18.357424
2012-04-30,17.778395
2012-05-01,17.722071
2012-05-02,17.839275
